Version	Task	Concept	att1	att2	att3	att4	att5	att6	att7
67	3	3	4	3	3	3	6	5	2
67	4	1	1	4	6	1	1	6	4
67	4	2	2	2	5	5	2	3	5
67	4	3	3	5	1	6	5	1	3
67	5	1	5	1	3	1	3	4	2
67	5	2	2	2	6	6	1	2	3
67	5	3	4	5	2	3	6	3	1
67	6	1	3	1	4	2	2	5	4
67	6	2	5	3	1	5	4	1	1
67	6	3	1	4	5	4	3	6	2
67	7	1	4	2	4	1	5	3	5
67	7	2	1	3	1	4	2	2	5
67	7	3	3	5	5	3	4	5	2
68	1	1	4	5	2	2	5	6	3
68	1	2	5	1	3	5	1	4	3
68	1	3	4	4	6	6	6	1	4
68	2	1	2	4	2	5	2	6	1
68	2	2	5	5	5	1	4	2	4
68	2	3	1	2	1	4	5	3	1
68	3	1	3	1	4	6	3	4	5
68	3	2	5	4	6	2	1	5	3
68	3	3	2	3	3	1	6	3	2
68	4	1	3	2	3	2	6	2	1
68	4	2	5	1	6	3	2	1	4
68	4	3	4	3	4	3	5	4	2
68	5	1	2	4	1	6	3	6	1
68	5	2	1	2	3	5	4	5	3
68	5	3	4	5	2	4	1	5	5
68	6	1	1	3	5	2	6	1	4
68	6	2	3	1	4	1	5	3	2
68	6	3	2	5	6	5	1	1	5
68	7	1	1	2	1	6	3	6	3
68	7	2	4	1	5	3	2	4	4
68	7	3	2	3	2	4	4	4	5
69	1	1	5	5	4	1	2	1	2
69	1	2	3	1	6	5	3	3	3
69	1	3	3	4	3	3	1	2	1
69	2	1	1	1	6	1	4	2	1
69	2	2	5	4	2	6	6	6	2
69	2	3	2	5	1	4	5	5	4
69	3	1	3	5	5	6	3	3	4
69	3	2	4	2	5	2	5	2	5
69	3	3	5	3	3	3	2	6	1
69	4	1	4	3	2	2	2	5	2
69	4	2	5	4	4	4	5	3	3
69	4	3	1	2	3	5	6	4	5
69	5	1	3	2	2	4	6	6	5
69	5	2	2	4	4	6	4	5	1
69	5	3	1	1	1	1	1	1	4
69	6	1	1	3	1	3	6	2	3
69	6	2	2	2	2	5	4	1	4
69	6	3	4	5	6	2	3	4	2
69	7	1	4	4	5	5	1	1	2
69	7	2	3	3	1	3	5	6	1
69	7	3	2	1	3	1	3	5	5
70	1	1	4	4	5	4	5	4	3
70	1	2	1	5	6	6	2	3	3
70	1	3	5	1	4	2	1	2	5
70	2	1	5	3	5	3	3	1	1
70	2	2	2	5	3	2	6	6	4
70	2	3	3	2	1	4	4	4	2
70	3	1	1	5	4	5	2	2	1
70	3	2	5	2	6	1	6	5	5
70	3	3	2	3	2	6	1	3	2
70	4	1	4	1	1	3	3	2	4
70	4	2	5	1	5	6	2	3	3
70	4	3	3	4	4	5	4	6	2
70	5	1	3	2	2	5	3	5	3
70	5	2	1	5	3	1	1	3	4
70	5	3	4	3	6	4	4	1	5
70	6	1	1	5	3	4	5	6	5
70	6	2	2	2	4	1	6	1	3
70	6	3	5	4	5	2	5	4	1
70	7	1	3	3	2	3	4	5	4
70	7	2	2	4	1	2	2	2	5
70	7	3	4	1	6	2	1	4	1
71	1	1	5	2	1	6	2	1	2
71	1	2	3	4	4	1	6	4	4
71	1	3	1	1	3	4	3	5	3
71	2	1	5	5	2	3	4	6	2
71	2	2	2	3	6	5	5	5	1
71	2	3	4	4	5	6	1	4	4
71	3	1	4	2	2	3	1	3	5
71	3	2	1	1	6	5	5	2	2
71	3	3	3	5	5	6	6	1	1
71	4	1	4	5	1	4	3	2	1
71	4	2	2	3	4	2	2	3	3
71	4	3	1	3	3	1	4	6	5
71	5	1	5	4	4	5	2	3	5
71	5	2	2	2	5	3	6	5	3
71	5	3	3	1	1	2	5	1	4
71	6	1	3	5	2	6	1	2	2
71	6	2	4	2	6	4	4	6	1
71	6	3	5	3	3	1	3	2	3
71	7	1	4	2	5	1	5	6	2
71	7	2	2	1	6	6	3	4	2
71	7	3	1	4	4	3	4	5	4
72	1	1	1	5	3	5	2	1	3
72	1	2	1	3	2	2	6	4	4
72	1	3	3	4	1	4	1	3	5
72	2	1	2	1	5	2	1	5	1
72	2	2	5	3	4	6	2	4	5
72	2	3	3	2	2	3	5	1	3
72	3	1	5	1	3	4	6	2	4
72	3	2	2	1	4	2	4	6	2
72	3	3	4	4	1	1	3	3	1
72	4	1	5	2	3	6	1	2	4
72	4	2	1	5	6	5	6	3	2
72	4	3	2	4	5	3	4	4	5
72	5	1	2	1	1	5	3	6	1
72	5	2	4	5	2	1	2	1	1
72	5	3	3	3	6	2	5	5	3
72	6	1	1	3	1	5	6	2	2
72	6	2	5	2	5	4	2	3	4
72	6	3	3	5	3	6	3	5	5
72	7	1	5	5	4	4	5	6	4
72	7	2	2	3	6	3	1	1	3
72	7	3	4	4	2	1	4	5	3
73	1	1	3	2	4	1	6	4	1
73	1	2	5	4	3	2	5	1	5
73	1	3	4	1	6	6	2	6	5
73	2	1	1	4	1	4	4	4	2
73	2	2	3	3	5	5	1	2	1
73	2	3	2	1	3	3	5	3	4
73	3	1	2	1	2	4	2	6	4
73	3	2	1	5	2	2	3	3	2
73	3	3	4	2	6	3	3	4	3
73	4	1	4	4	1	5	6	1	2
73	4	2	1	3	4	6	1	5	3
73	4	3	3	5	6	4	4	2	5
73	5	1	4	3	5	5	4	4	3
73	5	2	5	2	5	2	1	6	1
73	5	3	2	5	1	1	5	5	2
73	6	1	5	1	1	3	2	2	5
73	6	2	1	4	3	1	3	3	1
73	6	3	4	2	4	6	5	1	4
73	7	1	3	4	2	6	6	1	1
73	7	2	1	5	5	5	3	5	5
73	7	3	2	3	6	1	1	2	2
74	1	1	2	2	2	2	2	1	2
74	1	2	3	1	3	4	6	6	3
74	1	3	5	2	4	3	4	6	4
74	2	1	4	3	3	6	4	3	1
74	2	2	1	4	6	1	5	2	5
74	2	3	3	5	1	2	2	4	4
74	3	1	5	1	2	6	6	5	3
74	3	2	1	2	5	3	3	3	5
74	3	3	2	4	4	4	1	4	2
74	4	1	5	3	3	4	3	1	4
74	4	2	3	5	5	5	5	3	3
74	4	3	4	5	6	3	6	4	1
74	5	1	4	3	2	5	1	5	5
74	5	2	2	4	5	1	2	2	4
74	5	3	5	1	1	2	4	3	2
74	6	1	1	5	4	3	1	6	3
74	6	2	3	1	4	1	4	1	1
74	6	3	4	2	1	2	6	6	5
74	7	1	1	4	6	3	3	2	4
74	7	2	5	1	2	5	5	4	2
74	7	3	2	2	3	6	2	5	1
75	1	1	2	2	5	4	6	2	2
75	1	2	4	1	3	2	5	3	1
75	1	3	3	3	4	4	3	5	3
75	2	1	1	5	5	3	1	4	5
75	2	2	5	3	6	6	4	1	3
75	2	3	3	4	1	5	2	6	4
75	3	1	2	5	2	6	4	3	4
75	3	2	4	4	4	5	6	2	3
75	3	3	1	3	2	1	2	6	1
75	4	1	5	4	1	2	4	4	3
75	4	2	1	1	6	1	5	5	2
75	4	3	3	2	3	4	1	1	5
75	5	1	3	1	6	3	2	3	1
75	5	2	4	2	3	6	5	2	4
75	5	3	5	3	4	1	3	6	5
75	6	1	5	2	2	5	3	1	2
75	6	2	4	1	1	4	1	4	3
75	6	3	2	5	1	2	6	5	5
75	7	1	3	3	5	5	6	3	4
75	7	2	5	4	6	4	1	5	1
75	7	3	2	5	3	3	1	1	2
76	1	1	1	3	5	2	4	2	4
76	1	2	3	2	2	4	2	6	3
76	1	3	2	5	4	6	5	4	5
76	2	1	1	1	3	1	4	1	1
76	2	2	5	5	5	1	1	2	3
76	2	3	4	4	4	2	3	5	2
76	3	1	1	4	6	6	2	6	2
76	3	2	2	2	1	5	3	4	4
76	3	3	4	1	2	4	5	3	5
76	4	1	2	4	5	6	5	2	3
76	4	2	3	3	4	3	6	6	1
76	4	3	4	1	1	1	3	1	4
76	5	1	5	4	2	5	2	5	5
76	5	2	5	5	3	2	4	3	2
76	5	3	1	2	6	3	6	4	1
76	6	1	2	5	3	1	4	4	1
76	6	2	3	3	6	2	2	1	5
76	6	3	1	1	5	6	6	5	2
76	7	1	4	4	3	3	3	6	3
76	7	2	2	3	1	4	2	4	2
76	7	3	3	2	4	5	1	3	4
77	1	1	3	5	2	3	3	1	5
77	1	2	1	2	1	6	4	3	3
77	1	3	4	1	2	4	5	2	4
77	2	1	3	2	5	2	5	6	2
77	2	2	5	5	6	1	1	5	1
77	2	3	1	3	4	4	6	2	5
77	3	1	4	3	1	6	4	6	4
77	3	2	1	4	2	2	1	3	1
77	3	3	2	1	6	5	3	2	3
77	4	1	2	2	3	1	4	4	3
77	4	2	3	1	4	3	6	5	2
77	4	3	5	3	5	5	5	1	1
77	5	1	5	4	1	6	1	3	5
77	5	2	4	5	6	2	2	5	4
77	5	3	1	1	2	1	3	6	3
77	6	1	4	2	4	5	2	6	2
77	6	2	5	5	5	4	2	1	1
77	6	3	3	4	3	3	5	4	5
77	7	1	1	3	1	3	5	5	2
77	7	2	2	3	2	2	6	2	4
77	7	3	3	5	3	5	3	4	4
78	1	1	5	4	6	6	6	2	3
78	1	2	4	2	4	4	4	5	1
78	1	3	2	1	5	1	6	3	5
78	2	1	1	1	4	5	4	1	4
78	2	2	3	4	3	1	1	1	5
78	2	3	4	5	2	2	2	2	3
78	3	1	5	2	1	3	1	3	1
78	3	2	3	3	5	6	3	4	2
78	3	3	2	1	6	5	5	6	1
78	4	1	4	5	3	3	4	2	4
78	4	2	1	2	2	1	6	4	5
78	4	3	2	3	6	4	3	3	2
78	5	1	5	4	1	2	5	5	3
78	5	2	2	3	4	6	6	6	5
78	5	3	1	5	5	4	1	1	1
78	6	1	4	2	2	1	5	2	2
78	6	2	5	1	5	3	2	5	3
78	6	3	3	4	6	2	4	6	4
78	7	1	2	4	1	3	3	1	2
78	7	2	4	2	3	5	2	3	1
78	7	3	5	3	4	1	1	4	4
79	1	1	3	5	2	6	4	2	2
79	1	2	1	1	3	4	6	4	3
79	1	3	5	1	5	2	1	6	5
79	2	1	1	5	4	6	3	5	1
79	2	2	2	2	6	5	5	3	5
79	2	3	4	3	1	1	2	1	5
79	3	1	3	2	6	6	1	5	3
79	3	2	5	3	4	3	6	3	2
79	3	3	2	4	2	4	3	1	4
79	4	1	4	5	1	5	5	6	3
79	4	2	3	1	2	2	4	2	1
79	4	3	1	1	5	1	2	4	4
79	5	1	4	3	5	3	4	1	5
79	5	2	1	4	3	4	2	4	2
79	5	3	2	2	4	2	3	2	3
79	6	1	5	5	6	5	6	3	3
79	6	2	3	4	3	6	1	6	4
79	6	3	4	2	2	4	5	5	1
79	7	1	5	3	1	1	6	5	4
79	7	2	2	1	5	4	2	1	1
79	7	3	1	4	4	5	4	3	5
80	1	1	4	5	6	2	1	6	2
80	1	2	5	3	3	5	3	6	5
80	1	3	3	1	1	6	5	2	3
80	2	1	3	2	2	3	2	4	4
80	2	2	1	5	1	4	1	2	2
80	2	3	2	4	3	3	5	1	3
80	3	1	2	5	4	1	2	5	2
80	3	2	3	4	3	2	3	3	1
80	3	3	4	1	6	6	4	4	4
80	4	1	1	3	2	1	5	2	1
80	4	2	5	5	6	4	4	1	5
80	4	3	5	2	5	2	6	3	2
80	5	1	1	3	1	5	1	6	3
80	5	2	3	4	3	3	6	5	1
80	5	3	4	1	5	6	3	4	5
80	6	1	4	3	2	1	1	3	3
80	6	2	1	5	4	6	2	4	1
80	6	3	2	2	4	2	3	2	4
80	7	1	3	1	1	3	4	6	2
80	7	2	2	2	5	4	6	5	4
80	7	3	4	5	6	5	5	1	5
81	1	1	5	4	6	3	2	2	1
81	1	2	3	1	5	1	1	3	4
81	1	3	2	3	3	5	4	4	3
81	2	1	1	2	4	2	6	1	5
81	2	2	5	1	2	4	3	6	1
81	2	3	3	4	5	6	5	3	2
81	3	1	2	4	1	6	2	1	3
81	3	2	1	5	6	3	3	6	4
81	3	3	5	2	1	5	4	5	5
81	4	1	5	1	3	1	6	5	2
81	4	2	4	3	4	2	1	4	1
81	4	3	3	3	6	4	2	2	5
81	5	1	4	4	4	1	1	6	2
81	5	2	1	3	1	2	3	3	4
81	5	3	5	2	2	3	5	4	3
81	6	1	1	1	3	6	5	1	2
81	6	2	2	5	2	4	4	5	5
81	6	3	4	4	5	5	6	1	4
81	7	1	2	5	1	1	1	3	4
81	7	2	5	5	3	2	5	4	3
81	7	3	3	2	6	6	6	2	1
82	1	1	1	3	4	4	3	1	1
82	1	2	4	4	2	3	2	2	5
82	1	3	3	1	5	5	4	5	2
82	2	1	5	5	4	4	5	5	4
82	2	2	2	1	2	5	1	4	1
82	2	3	2	2	3	1	2	6	3
82	3	1	5	4	5	5	4	2	2
82	3	2	3	2	1	6	3	3	1
82	3	3	1	3	5	3	6	6	3
82	4	1	4	4	6	2	2	5	3
82	4	2	3	5	1	1	3	4	5
82	4	3	1	2	3	3	1	2	4
82	5	1	4	3	6	5	6	3	2
82	5	2	2	1	4	3	4	6	5
82	5	3	1	3	2	6	5	1	2
82	6	1	2	4	3	2	5	5	1
82	6	2	3	1	5	4	3	1	3
82	6	3	5	2	6	4	4	4	4
82	7	1	4	5	4	6	1	3	5
82	7	2	2	5	1	1	6	6	3
82	7	3	3	3	1	2	2	2	2
83	1	1	4	4	4	3	3	5	5
83	1	2	1	2	5	5	5	6	1
83	1	3	5	1	2	6	2	3	4
83	2	1	1	1	1	2	1	2	5
83	2	2	5	5	2	4	6	4	2
83	2	3	3	4	6	1	4	1	4
83	3	1	4	2	6	3	4	3	1
83	3	2	2	3	3	4	1	2	3
83	3	3	1	5	2	2	6	1	3
83	4	1	2	2	3	5	2	6	2
83	4	2	3	3	4	1	5	5	4
83	4	3	2	4	5	6	3	4	1
83	5	1	5	1	1	3	1	1	1
83	5	2	4	4	3	2	6	6	5
83	5	3	4	5	5	1	3	3	3
83	6	1	1	2	2	5	2	5	5
83	6	2	5	1	4	6	4	2	2
83	6	3	3	3	6	2	3	4	4
83	7	1	4	3	1	6	2	5	4
83	7	2	2	1	6	3	6	1	2
83	7	3	3	4	5	4	5	4	3
84	1	1	3	5	3	4	1	6	5
84	1	2	1	2	4	1	5	2	2
84	1	3	5	3	2	5	4	6	1
84	2	1	2	1	4	4	3	3	3
84	2	2	5	2	1	2	1	5	1
84	2	3	1	4	3	6	6	1	4
84	3	1	3	2	5	1	4	4	5
84	3	2	2	3	2	5	1	5	2
84	3	3	4	5	1	3	2	2	4
84	4	1	4	1	2	4	6	2	3
84	4	2	5	5	4	3	5	4	1
84	4	3	1	4	6	2	5	3	5
84	5	1	5	3	3	6	4	3	5
84	5	2	4	1	6	1	3	6	1
84	5	3	3	5	4	5	2	1	3
84	6	1	4	2	3	1	1	1	2
84	6	2	2	4	5	5	4	2	4
84	6	3	1	2	1	4	6	6	2
84	7	1	1	1	5	6	2	5	3
84	7	2	2	3	2	3	5	4	1
84	7	3	5	4	2	1	3	3	5
85	1	1	2	1	3	5	1	2	5
85	1	2	3	2	6	2	3	5	4
85	1	3	4	5	5	6	4	6	3
85	2	1	1	4	6	4	2	4	2
85	2	2	3	5	4	3	5	3	4
85	2	3	2	3	5	2	4	1	1
85	3	1	3	3	2	2	5	6	5
85	3	2	4	1	3	4	2	3	4
85	3	3	5	4	1	5	6	2	1
85	4	1	2	5	1	6	6	5	1
85	4	2	4	1	4	5	3	1	2
85	4	3	5	2	6	3	1	4	3
85	5	1	3	5	2	1	3	2	2
85	5	2	5	2	1	6	6	4	5
85	5	3	1	4	5	4	5	6	4
85	6	1	1	4	4	3	4	5	3
85	6	2	2	3	6	1	5	1	4
85	6	3	3	1	4	2	2	3	2
85	7	1	5	2	2	4	2	6	3
85	7	2	4	3	5	3	3	5	5
85	7	3	1	5	3	2	1	4	1
86	1	1	3	2	1	1	1	2	3
86	1	2	4	4	3	6	4	5	1
86	1	3	1	5	6	5	6	3	4
86	2	1	3	4	2	1	4	4	1
86	2	2	5	3	4	4	5	1	2
86	2	3	2	1	6	2	3	3	5
86	3	1	1	1	1	5	6	4	4
86	3	2	4	3	5	3	2	2	2
86	3	3	2	2	6	6	1	1	5
86	4	1	1	3	4	6	1	6	4
86	4	2	4	1	1	4	5	5	5
86	4	3	5	5	3	3	4	3	3
86	5	1	2	4	2	3	6	6	4
86	5	2	3	5	5	5	3	2	1
86	5	3	5	2	3	1	2	1	2
86	6	1	2	4	1	4	4	3	2
86	6	2	4	3	6	6	2	4	5
86	6	3	1	2	3	2	5	1	3
86	7	1	5	4	2	1	3	5	2
86	7	2	4	5	4	2	6	4	1
86	7	3	5	1	5	5	1	2	3
87	1	1	1	1	6	1	2	6	1
87	1	2	3	3	1	4	6	3	3
87	1	3	2	5	2	6	3	2	4
87	2	1	5	1	3	3	5	6	5
87	2	2	3	2	5	5	6	1	5
87	2	3	4	3	6	4	1	5	2
87	3	1	3	5	3	1	5	3	1
87	3	2	1	2	2	3	3	1	4
87	3	3	2	4	4	2	4	6	3
87	4	1	5	5	4	5	2	4	5
87	4	2	3	4	5	2	1	6	4
87	4	3	4	2	1	6	4	2	1
87	5	1	2	1	2	5	1	4	3
87	5	2	4	4	4	4	6	1	1
87	5	3	1	3	3	6	3	5	2
87	6	1	5	3	6	1	5	5	4
87	6	2	1	4	5	1	4	2	5
87	6	3	2	5	1	3	2	3	3
87	7	1	3	1	1	2	6	1	2
87	7	2	5	5	6	4	2	2	1
87	7	3	2	2	5	6	5	6	4
88	1	1	4	2	4	2	4	2	2
88	1	2	3	3	6	3	1	3	2
88	1	3	1	1	2	5	3	5	3
88	2	1	2	2	5	4	2	3	1
88	2	2	3	3	1	5	4	5	5
88	2	3	4	1	3	2	5	4	5
88	3	1	5	4	4	6	1	1	4
88	3	2	4	5	3	2	6	4	2
88	3	3	1	5	1	1	2	6	3
88	4	1	1	4	2	5	4	3	3
88	4	2	3	1	4	4	1	1	1
88	4	3	5	3	5	3	3	6	5
88	5	1	3	2	3	6	3	4	3
88	5	2	2	5	6	1	6	5	4
88	5	3	4	1	1	3	5	2	1
88	6	1	1	2	2	4	4	3	4
88	6	2	2	3	4	3	1	2	5
88	6	3	5	5	5	2	5	4	2
88	7	1	2	1	6	1	3	1	5
88	7	2	4	3	3	5	2	5	2
88	7	3	5	4	2	6	6	6	1
89	1	1	3	4	5	3	6	1	3
89	1	2	1	2	4	1	5	3	3
89	1	3	5	3	1	4	3	5	4
89	2	1	1	2	2	2	4	6	5
89	2	2	2	1	3	6	1	6	4
89	2	3	3	4	6	5	2	4	2
89	3	1	4	5	5	6	6	2	3
89	3	2	2	3	1	2	3	3	1
89	3	3	5	4	2	3	1	5	2
89	4	1	1	1	5	3	2	2	5
89	4	2	4	2	1	1	5	1	3
89	4	3	3	5	3	5	4	4	4
89	5	1	1	4	6	5	5	2	1
89	5	2	2	5	4	4	3	6	2
89	5	3	3	1	2	2	2	1	4
89	6	1	4	4	2	6	1	3	3
89	6	2	5	3	4	1	6	5	5
89	6	3	2	2	6	4	1	4	1
89	7	1	4	2	4	5	3	1	3
89	7	2	5	1	3	2	5	2	4
89	7	3	3	5	6	6	4	6	5
90	1	1	3	3	5	4	2	5	1
90	1	2	2	4	3	1	5	4	5
90	1	3	1	5	1	3	4	1	2
90	2	1	4	1	3	5	6	3	1
90	2	2	5	3	5	4	4	1	4
90	2	3	1	2	4	6	1	2	2
90	3	1	5	1	6	2	3	5	3
90	3	2	2	3	2	3	6	4	5
90	3	3	5	4	1	1	2	6	4
90	4	1	3	5	4	4	5	6	1
90	4	2	4	1	2	2	4	3	3
90	4	3	1	2	5	1	3	3	2
90	5	1	2	4	4	5	6	4	4
90	5	2	1	5	1	6	1	5	5
90	5	3	3	2	3	3	3	2	2
90	6	1	1	3	6	5	4	1	1
90	6	2	4	2	1	3	2	6	4
90	6	3	2	4	3	4	5	3	2
90	7	1	4	3	2	1	1	4	1
90	7	2	5	5	6	6	6	2	3
90	7	3	3	4	5	2	2	2	5
91	1	1	2	1	3	3	4	5	1
91	1	2	5	5	2	2	3	1	4
91	1	3	3	3	4	1	2	4	3
91	2	1	4	5	5	5	5	6	2
91	2	2	5	2	6	5	1	5	1
91	2	3	1	1	1	4	4	3	5
91	3	1	4	2	4	4	6	5	4
91	3	2	3	1	2	6	6	2	2
91	3	3	1	3	3	6	2	1	3
91	4	1	4	3	5	3	5	3	4
91	4	2	2	4	6	1	1	6	3
91	4	3	5	2	1	4	3	4	5
91	5	1	2	5	2	1	2	2	5
91	5	2	3	1	1	6	5	5	1
91	5	3	1	5	5	2	1	3	2
91	6	1	2	1	1	3	4	4	3
91	6	2	5	3	4	2	4	6	2
91	6	3	4	4	3	5	3	5	4
91	7	1	4	4	4	6	2	3	1
91	7	2	1	4	6	2	3	4	3
91	7	3	3	2	3	1	6	1	5
92	1	1	3	3	2	3	5	6	1
92	1	2	2	2	6	6	2	1	2
92	1	3	1	1	5	4	1	2	4
92	2	1	4	5	4	5	1	1	5
92	2	2	1	3	3	4	6	2	3
92	2	3	5	1	5	1	6	6	2
92	3	1	1	4	1	5	5	4	5
92	3	2	3	5	6	3	3	5	5
92	3	3	2	2	1	2	4	3	4
92	4	1	4	1	6	2	6	2	4
92	4	2	3	4	2	1	4	5	3
92	4	3	5	3	3	6	3	4	1
92	5	1	2	5	2	3	5	1	1
92	5	2	3	1	2	4	1	6	2
92	5	3	5	2	4	5	2	3	5
92	6	1	4	5	5	1	4	4	2
92	6	2	5	2	4	3	3	2	1
92	6	3	1	3	3	2	2	5	3
92	7	1	2	3	6	6	5	2	2
92	7	2	4	4	5	5	3	1	3
92	7	3	3	4	1	4	1	3	4
93	1	1	5	1	5	6	4	3	5
93	1	2	2	2	4	2	6	6	1
93	1	3	1	5	2	3	2	5	4
93	2	1	4	3	1	1	1	1	4
93	2	2	3	1	6	4	5	6	5
93	2	3	2	2	5	5	6	5	2
93	3	1	4	2	6	3	4	6	5
93	3	2	1	4	4	6	3	4	1
93	3	3	5	5	3	4	1	1	3
93	4	1	3	3	2	5	5	4	4
93	4	2	5	4	3	1	2	2	3
93	4	3	1	5	1	3	6	3	2
93	5	1	2	1	3	2	2	3	1
93	5	2	3	2	2	6	4	5	3
93	5	3	5	4	1	2	1	2	2
93	6	1	4	3	5	4	6	5	5
93	6	2	1	1	4	1	5	1	1
93	6	3	2	5	6	5	4	6	4
93	7	1	3	2	3	5	1	6	5
93	7	2	4	1	1	3	3	4	2
93	7	3	2	5	5	6	5	3	1
94	1	1	3	3	4	2	4	2	3
94	1	2	5	4	2	4	6	1	4
94	1	3	1	5	6	1	3	4	1
94	2	1	4	3	1	2	2	1	5
94	2	2	1	1	4	5	2	2	4
94	2	3	5	2	2	6	5	6	2
94	3	1	2	3	5	3	6	4	3
94	3	2	3	4	6	2	3	3	5
94	3	3	4	5	3	4	4	5	2
94	4	1	1	4	1	1	2	6	1
94	4	2	4	1	6	3	1	3	3
94	4	3	5	2	5	1	1	5	4
94	5	1	3	2	3	5	5	5	4
94	5	2	2	4	2	4	3	2	3
94	5	3	5	1	4	6	6	1	5
94	6	1	2	5	3	4	1	4	2
94	6	2	5	1	6	1	6	6	3
94	6	3	1	3	2	2	4	1	1
94	7	1	2	2	4	1	2	2	5
94	7	2	1	5	5	6	5	6	4
94	7	3	3	3	1	5	3	3	2
95	1	1	4	1	2	4	5	4	3
95	1	2	5	5	1	5	4	1	1
95	1	3	1	4	6	3	6	3	1
95	2	1	4	2	5	2	1	4	2
95	2	2	2	4	6	4	5	5	5
95	2	3	3	3	3	6	4	2	4
95	3	1	1	4	4	3	2	5	4
95	3	2	2	1	2	6	2	1	2
95	3	3	4	2	1	5	3	2	1
95	4	1	3	3	4	3	1	6	3
95	4	2	5	5	3	2	3	3	5
95	4	3	4	4	5	5	6	4	1
95	5	1	1	2	3	6	3	6	4
95	5	2	3	1	5	1	4	5	2
95	5	3	2	3	4	3	1	3	5
95	6	1	4	4	2	2	6	5	4
95	6	2	5	5	6	1	5	2	3
95	6	3	3	2	1	4	2	4	2
95	7	1	2	1	1	3	1	1	3
95	7	2	5	3	6	4	3	6	1
95	7	3	1	5	2	2	6	3	5
96	1	1	5	4	5	3	4	2	1
96	1	2	4	1	4	1	5	4	4
96	1	3	3	5	3	5	2	1	2
96	2	1	3	4	4	1	5	3	2
96	2	2	2	2	1	2	4	6	3
96	2	3	1	3	2	6	1	4	5
96	3	1	1	2	3	4	2	1	3
96	3	2	2	1	5	5	3	5	5
96	3	3	4	5	6	6	6	2	4
96	4	1	1	1	3	1	6	5	1
96	4	2	2	3	6	5	5	2	3
96	4	3	5	2	5	6	2	3	1
96	5	1	4	2	2	2	1	6	5
96	5	2	5	5	4	3	4	4	4
96	5	3	3	4	1	4	3	2	5
96	6	1	1	1	6	1	4	4	4
96	6	2	2	5	5	4	2	5	3
96	6	3	4	3	2	3	3	1	2
96	7	1	3	4	1	6	6	4	1
96	7	2	5	3	3	5	5	6	2
96	7	3	4	2	4	2	1	3	3
97	1	1	1	5	2	5	1	2	1
97	1	2	5	3	5	2	2	3	4
97	1	3	3	4	6	4	4	1	5
97	2	1	5	1	3	6	3	6	3
97	2	2	3	1	4	3	6	2	5
97	2	3	2	4	1	1	5	5	2
97	3	1	1	3	6	5	6	3	2
97	3	2	3	5	1	1	1	5	1
97	3	3	2	2	3	3	5	1	4
97	4	1	1	4	2	3	5	1	5
97	4	2	4	5	5	2	3	6	1
97	4	3	2	1	4	5	2	4	4
97	5	1	5	3	1	6	1	4	5
97	5	2	4	4	6	4	4	3	2
97	5	3	4	5	3	1	6	6	3
97	6	1	2	2	4	6	3	1	1
97	6	2	5	2	2	2	2	2	2
97	6	3	1	1	5	4	3	4	3
97	7	1	3	3	3	4	4	3	1
97	7	2	4	4	4	6	5	1	3
97	7	3	1	5	5	3	1	5	4
98	1	1	4	1	2	3	4	5	2
98	1	2	2	3	6	1	2	6	5
98	1	3	3	2	1	5	6	2	4
98	2	1	1	4	3	2	1	5	1
98	2	2	5	2	2	1	3	3	3
98	2	3	3	5	6	6	5	1	2
98	3	1	2	3	2	1	6	4	1
98	3	2	5	1	4	4	2	6	4
98	3	3	2	5	5	2	4	1	5
98	4	1	1	4	3	3	4	6	2
98	4	2	5	3	1	5	3	2	4
98	4	3	3	1	5	2	5	5	3
98	5	1	2	4	4	5	1	6	3
98	5	2	1	2	6	4	5	4	5
98	5	3	4	1	2	6	2	3	4
98	6	1	3	2	6	2	1	1	2
98	6	2	4	5	1	4	6	2	1
98	6	3	5	3	3	1	4	5	5
98	7	1	1	5	4	5	3	5	3
98	7	2	3	2	5	3	6	4	2
98	7	3	4	4	2	6	2	3	5
99	1	1	5	4	4	3	2	3	2
99	1	2	4	3	6	1	4	2	4
99	1	3	2	1	1	5	1	1	1
99	2	1	5	5	5	6	3	6	1
99	2	2	1	3	1	2	5	4	4
99	2	3	3	1	3	4	6	2	5
99	3	1	3	1	2	5	2	6	1
99	3	2	2	2	1	3	5	5	3
99	3	3	1	3	4	4	4	2	2
99	4	1	4	4	5	6	1	6	5
99	4	2	2	2	3	1	3	3	4
99	4	3	5	4	6	3	2	4	3
99	5	1	1	5	1	2	6	1	2
99	5	2	3	3	5	6	3	2	3
99	5	3	5	2	3	5	5	3	5
99	6	1	4	5	6	4	4	4	3
99	6	2	2	3	2	6	6	3	4
99	6	3	3	1	4	2	1	5	1
99	7	1	2	1	3	2	2	5	5
99	7	2	5	4	5	1	6	1	2
99	7	3	1	2	6	3	1	2	1
100	1	1	3	5	2	5	5	6	3
100	1	2	4	4	4	4	3	4	5
100	1	3	4	1	1	1	4	1	4
100	2	1	2	5	1	6	4	5	2
100	2	2	5	2	6	2	6	4	4
100	2	3	1	3	3	3	5	3	1
100	3	1	4	3	5	4	3	6	1
100	3	2	5	1	2	1	1	2	2
100	3	3	3	5	4	5	6	4	5
100	4	1	2	4	2	3	3	5	4
100	4	2	1	2	1	1	2	1	3
100	4	3	2	5	5	2	5	2	5
100	5	1	3	3	6	4	2	1	1
